image1_path,image2_path,confidence
../data/raw/worms/extracted/20250318/image_02312.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02313.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02314.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02315.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02316.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02317.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02318.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02319.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02320.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02321.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02322.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02323.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02324.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02325.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02326.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02327.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02328.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02329.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02330.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02331.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02332.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02333.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02334.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02335.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02336.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02337.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02338.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02339.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02340.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02341.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02342.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02343.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02344.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02345.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02346.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02347.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02348.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02349.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02350.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02351.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02352.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02353.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02354.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02355.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02356.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02357.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02358.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02359.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02360.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02361.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02362.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02363.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02364.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02365.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02366.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02367.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02368.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02369.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02370.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02371.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02372.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02373.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02374.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02375.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02376.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02377.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02378.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02379.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02380.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02381.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02382.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02383.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02384.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02385.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02386.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02387.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02388.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02389.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02390.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02391.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02392.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02393.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02394.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02395.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02396.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02397.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02398.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02399.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02400.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02401.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02402.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02403.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02404.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02405.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02406.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02407.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02408.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02409.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02410.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02411.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02412.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02413.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02414.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02415.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02416.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02417.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02418.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02419.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02420.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02421.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02422.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02423.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02424.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02425.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02426.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02427.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02428.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02429.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02430.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02431.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02432.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02433.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02434.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02435.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02436.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02437.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02438.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02439.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02440.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02441.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02442.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02443.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02444.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02445.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02446.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02447.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02448.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02449.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02450.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02451.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02452.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02453.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02454.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02455.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02456.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02457.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02458.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02459.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02460.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02461.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02462.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02463.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02464.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02465.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02466.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02467.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02468.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02469.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02470.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02471.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02472.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02473.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02474.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02475.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02476.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02477.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02478.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02479.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02480.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02481.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02482.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02483.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02484.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02485.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02486.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02487.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02488.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02489.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02490.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02491.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02492.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02493.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02494.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02495.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02496.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02497.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02498.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02499.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02500.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02501.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02502.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02503.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02504.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02505.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02506.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02507.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02508.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02509.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02510.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02511.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02512.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02513.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02514.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02515.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02516.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02517.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02518.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02519.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02520.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02521.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02522.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02523.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02524.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02525.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02526.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02527.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02528.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02529.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02530.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02531.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02532.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02533.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02534.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02535.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02536.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02537.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02538.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02539.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02540.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02541.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02542.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02543.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02544.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02545.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02546.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02547.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02548.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02549.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02550.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02551.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02552.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02553.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02554.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02555.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02556.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02557.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02558.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02559.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02560.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02561.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02562.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02563.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02564.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02565.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02566.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02567.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02568.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02569.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02570.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02571.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02572.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02573.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02574.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02575.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02576.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02577.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02578.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02579.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02580.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02581.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02582.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02583.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02584.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02585.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02586.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02587.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02588.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02589.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02590.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02591.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02592.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02593.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02594.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02595.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02596.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02597.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02598.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02599.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02600.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02601.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02602.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02603.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02604.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02605.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02606.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02607.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02608.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02609.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02610.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02611.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02612.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02613.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02614.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02615.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02616.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02617.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02618.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02619.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02620.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02621.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02622.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02623.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02624.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02625.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02626.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02627.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02628.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02629.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02630.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02631.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02632.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02633.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02634.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02635.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02636.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02637.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02638.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02639.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02640.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02641.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02642.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02643.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_02644.npy,Not enough keypoints in query image,0.0000
